x,y,intensidad,temperatura_real_C
188.0,128.1,0.0105,30.0
192.0,128.1,0.0113,30.0
196.0,128.1,0.0121,30.0
200.0,128.1,0.013,30.0
204.0,128.1,0.014,30.0
208.0,128.1,0.015,30.0
212.0,128.1,0.0161,30.0
216.0,128.1,0.0173,29.99
220.0,128.1,0.0186,29.99
224.0,128.1,0.0199,29.99
228.0,128.1,0.0213,29.99
232.0,128.1,0.0228,29.99
236.0,128.1,0.0243,29.99
240.0,128.1,0.026,29.99
244.0,128.1,0.0278,29.99
248.0,128.1,0.0296,29.99
252.0,128.1,0.0316,29.99
256.0,128.1,0.0336,29.99
260.0,128.1,0.0358,29.99
264.0,128.1,0.0381,29.99
268.0,128.1,0.0404,29.99
272.0,128.1,0.0429,29.99
276.0,128.1,0.0455,29.99
280.0,128.1,0.0483,29.99
284.0,128.1,0.0511,29.98
288.0,128.1,0.054,29.98
292.0,128.1,0.0571,29.98
296.0,128.1,0.0603,29.98
300.0,128.1,0.0636,29.98
304.0,128.1,0.067,29.98
308.0,128.1,0.0705,29.98
312.0,128.1,0.0741,29.98
316.0,128.1,0.0779,29.98
320.0,128.1,0.0817,29.98
324.0,128.1,0.0856,29.97
328.0,128.1,0.0896,29.97
332.0,128.1,0.0937,29.97
336.0,128.1,0.0978,29.97
340.0,128.1,0.102,29.97
344.0,128.1,0.1062,29.97
348.0,128.1,0.1105,29.97
352.0,128.1,0.1148,29.97
356.0,128.1,0.1191,29.96
360.0,128.1,0.1234,29.96
364.0,128.1,0.1277,29.96
368.0,128.1,0.1319,29.96
372.0,128.1,0.1361,29.96
376.0,128.1,0.1402,29.96
380.0,128.1,0.1443,29.96
384.0,128.1,0.1482,29.96
388.0,128.1,0.152,29.95
392.0,128.1,0.1557,29.95
396.0,128.1,0.1592,29.95
400.0,128.1,0.1625,29.95
404.0,128.1,0.1656,29.95
408.0,128.1,0.1686,29.95
412.0,128.1,0.1713,29.95
416.0,128.1,0.1738,29.95
420.0,128.1,0.176,29.95
424.0,128.1,0.178,29.95
428.0,128.1,0.1797,29.95
432.0,128.1,0.1811,29.95
436.0,128.1,0.1822,29.95
440.0,128.1,0.183,29.95
444.0,128.1,0.1835,29.94
448.0,128.1,0.1838,29.94
452.0,128.1,0.1837,29.94
456.0,128.1,0.1833,29.95
460.0,128.1,0.1826,29.95
464.0,128.1,0.1816,29.95
468.0,128.1,0.1803,29.95
472.0,128.1,0.1787,29.95
476.0,128.1,0.1768,29.95
480.0,128.1,0.1747,29.95
484.0,128.1,0.1723,29.95
488.0,128.1,0.1697,29.95
492.0,128.1,0.1668,29.95
496.0,128.1,0.1638,29.95
500.0,128.1,0.1605,29.95
504.0,128.1,0.1571,29.95
508.0,128.1,0.1535,29.95
512.0,128.1,0.1497,29.96
516.0,128.1,0.1458,29.96
520.0,128.1,0.1418,29.96
524.0,128.1,0.1378,29.96
528.0,128.1,0.1336,29.96
532.0,128.1,0.1294,29.96
536.0,128.1,0.1251,29.96
540.0,128.1,0.1208,29.96
544.0,128.1,0.1165,29.97
548.0,128.1,0.1122,29.97
552.0,128.1,0.1079,29.97
556.0,128.1,0.1037,29.97
560.0,128.1,0.0995,29.97
564.0,128.1,0.0953,29.97
568.0,128.1,0.0912,29.97
572.0,128.1,0.0872,29.97
576.0,128.1,0.0832,29.98
580.0,128.1,0.0794,29.98
584.0,128.1,0.0756,29.98
588.0,128.1,0.072,29.98
592.0,128.1,0.0684,29.98
596.0,128.1,0.0649,29.98
600.0,128.1,0.0616,29.98
604.0,128.1,0.0584,29.98
608.0,128.1,0.0553,29.98
612.0,128.1,0.0523,29.98
616.0,128.1,0.0494,29.99
620.0,128.1,0.0466,29.99
624.0,128.1,0.044,29.99
628.0,128.1,0.0414,29.99
632.0,128.1,0.039,29.99
636.0,128.1,0.0367,29.99
640.0,128.1,0.0345,29.99
644.0,128.1,0.0324,29.99
648.0,128.1,0.0304,29.99
652.0,128.1,0.0285,29.99
656.0,128.1,0.0267,29.99
660.0,128.1,0.025,29.99
664.0,128.1,0.0234,29.99
668.0,128.1,0.0219,29.99
672.0,128.1,0.0204,29.99
676.0,128.1,0.0191,29.99
680.0,128.1,0.0178,29.99
684.0,128.1,0.0166,30.0
688.0,128.1,0.0155,30.0
692.0,128.1,0.0144,30.0
696.0,128.1,0.0134,30.0
700.0,128.1,0.0125,30.0
704.0,128.1,0.0116,30.0
708.0,128.1,0.0108,30.0
712.0,128.1,0.01,30.0
716.0,128.1,0.0093,30.0
720.0,128.1,0.0086,30.0
724.0,128.1,0.008,30.0
728.0,128.1,0.0074,30.0
732.0,128.1,0.0069,30.0
736.0,128.1,0.0064,30.0
740.0,128.1,0.0059,30.0
744.0,128.1,0.0055,30.0
748.0,128.1,0.0051,30.0
752.0,128.1,0.0047,30.0
756.0,128.1,0.0043,30.0
760.0,128.1,0.004,30.0
764.0,128.1,0.0037,30.0
768.0,128.1,0.0034,30.0
772.0,128.1,0.0031,30.0
776.0,128.1,0.0029,30.0
780.0,128.1,0.0027,30.0
784.0,128.1,0.0025,30.0
788.0,128.1,0.0023,30.0
792.0,128.1,0.0021,30.0
796.0,128.1,0.0019,30.0
0.0,131.2,0.0002,30.0
4.0,131.2,0.0003,30.0
8.0,131.2,0.0003,30.0
12.0,131.2,0.0003,30.0
16.0,131.2,0.0003,30.0
20.0,131.2,0.0004,30.0
24.0,131.2,0.0004,30.0
28.0,131.2,0.0004,30.0
32.0,131.2,0.0005,30.0
36.0,131.2,0.0005,30.0
40.0,131.2,0.0006,30.0
44.0,131.2,0.0006,30.0
48.0,131.2,0.0007,30.0
52.0,131.2,0.0007,30.0
56.0,131.2,0.0008,30.0
60.0,131.2,0.0009,30.0
64.0,131.2,0.0009,30.0
68.0,131.2,0.001,30.0
72.0,131.2,0.0011,30.0
76.0,131.2,0.0012,30.0
80.0,131.2,0.0013,30.0
84.0,131.2,0.0014,30.0
88.0,131.2,0.0015,30.0
92.0,131.2,0.0017,30.0
96.0,131.2,0.0018,30.0
100.0,131.2,0.002,30.0
104.0,131.2,0.0021,30.0
108.0,131.2,0.0023,30.0
112.0,131.2,0.0025,30.0
116.0,131.2,0.0027,30.0
120.0,131.2,0.003,30.0
124.0,131.2,0.0032,30.0
128.0,131.2,0.0035,30.0
132.0,131.2,0.0038,30.0
136.0,131.2,0.0041,30.0
140.0,131.2,0.0045,30.0
144.0,131.2,0.0048,30.0
148.0,131.2,0.0052,30.0
152.0,131.2,0.0056,30.0
156.0,131.2,0.0061,30.0
160.0,131.2,0.0066,30.0
164.0,131.2,0.0071,30.0
168.0,131.2,0.0077,30.0
172.0,131.2,0.0083,30.0
176.0,131.2,0.009,30.0
180.0,131.2,0.0097,30.0
184.0,131.2,0.0104,30.0
188.0,131.2,0.0112,30.0
192.0,131.2,0.0121,30.0
196.0,131.2,0.013,30.0
200.0,131.2,0.014,30.0
204.0,131.2,0.015,30.0
208.0,131.2,0.0161,30.0
212.0,131.2,0.0173,29.99
216.0,131.2,0.0186,29.99
220.0,131.2,0.02,29.99
224.0,131.2,0.0214,29.99
228.0,131.2,0.0229,29.99
232.0,131.2,0.0245,29.99
236.0,131.2,0.0262,29.99
240.0,131.2,0.028,29.99
244.0,131.2,0.0299,29.99
248.0,131.2,0.032,29.99
252.0,131.2,0.0341,29.99
256.0,131.2,0.0363,29.99
260.0,131.2,0.0387,29.99
264.0,131.2,0.0412,29.99
268.0,131.2,0.0438,29.99
272.0,131.2,0.0465,29.99
276.0,131.2,0.0494,29.99
280.0,131.2,0.0523,29.98
284.0,131.2,0.0555,29.98
288.0,131.2,0.0587,29.98
292.0,131.2,0.0621,29.98
296.0,131.2,0.0656,29.98
300.0,131.2,0.0692,29.98
304.0,131.2,0.073,29.98
308.0,131.2,0.0769,29.98
312.0,131.2,0.0809,29.98
316.0,131.2,0.085,29.97
320.0,131.2,0.0892,29.97
324.0,131.2,0.0935,29.97
328.0,131.2,0.098,29.97
332.0,131.2,0.1025,29.97
336.0,131.2,0.1071,29.97
340.0,131.2,0.1117,29.97
344.0,131.2,0.1164,29.97
348.0,131.2,0.1212,29.96
352.0,131.2,0.1259,29.96
356.0,131.2,0.1307,29.96
360.0,131.2,0.1355,29.96
364.0,131.2,0.1403,29.96
368.0,131.2,0.145,29.96
372.0,131.2,0.1497,29.96
376.0,131.2,0.1543,29.95
380.0,131.2,0.1588,29.95
384.0,131.2,0.1632,29.95
388.0,131.2,0.1674,29.95
392.0,131.2,0.1716,29.95
396.0,131.2,0.1755,29.95
400.0,131.2,0.1792,29.95
404.0,131.2,0.1827,29.95
408.0,131.2,0.186,29.94
412.0,131.2,0.1891,29.94
416.0,131.2,0.1919,29.94
420.0,131.2,0.1944,29.94
424.0,131.2,0.1966,29.94
428.0,131.2,0.1985,29.94
432.0,131.2,0.2001,29.94
436.0,131.2,0.2013,29.94
440.0,131.2,0.2023,29.94
444.0,131.2,0.2028,29.94
448.0,131.2,0.2031,29.94
452.0,131.2,0.203,29.94
456.0,131.2,0.2025,29.94
460.0,131.2,0.2017,29.94
464.0,131.2,0.2006,29.94
468.0,131.2,0.1992,29.94
472.0,131.2,0.1974,29.94
476.0,131.2,0.1953,29.94
480.0,131.2,0.1929,29.94
484.0,131.2,0.1902,29.94
488.0,131.2,0.1873,29.94
492.0,131.2,0.1841,29.94
496.0,131.2,0.1807,29.95
500.0,131.2,0.177,29.95
504.0,131.2,0.1731,29.95
508.0,131.2,0.1691,29.95
512.0,131.2,0.1649,29.95
516.0,131.2,0.1606,29.95
520.0,131.2,0.1561,29.95
524.0,131.2,0.1515,29.95
528.0,131.2,0.1469,29.96
532.0,131.2,0.1422,29.96
536.0,131.2,0.1374,29.96
540.0,131.2,0.1327,29.96
544.0,131.2,0.1279,29.96
548.0,131.2,0.1231,29.96
552.0,131.2,0.1183,29.96
556.0,131.2,0.1136,29.97
560.0,131.2,0.1089,29.97
564.0,131.2,0.1043,29.97
568.0,131.2,0.0998,29.97
572.0,131.2,0.0953,29.97
576.0,131.2,0.0909,29.97
580.0,131.2,0.0867,29.97
584.0,131.2,0.0825,29.98
588.0,131.2,0.0784,29.98
592.0,131.2,0.0745,29.98
596.0,131.2,0.0707,29.98
600.0,131.2,0.067,29.98
604.0,131.2,0.0635,29.98
608.0,131.2,0.06,29.98
612.0,131.2,0.0567,29.98
616.0,131.2,0.0536,29.98
620.0,131.2,0.0505,29.98
624.0,131.2,0.0476,29.99
628.0,131.2,0.0449,29.99
632.0,131.2,0.0422,29.99
636.0,131.2,0.0397,29.99
640.0,131.2,0.0373,29.99
644.0,131.2,0.035,29.99
648.0,131.2,0.0328,29.99
652.0,131.2,0.0307,29.99
656.0,131.2,0.0288,29.99
660.0,131.2,0.0269,29.99
664.0,131.2,0.0252,29.99
668.0,131.2,0.0235,29.99
672.0,131.2,0.022,29.99
676.0,131.2,0.0205,29.99
680.0,131.2,0.0191,29.99
684.0,131.2,0.0178,29.99
688.0,131.2,0.0166,30.0
692.0,131.2,0.0155,30.0
696.0,131.2,0.0144,30.0
700.0,131.2,0.0134,30.0
704.0,131.2,0.0124,30.0
708.0,131.2,0.0116,30.0
712.0,131.2,0.0107,30.0
716.0,131.2,0.01,30.0
720.0,131.2,0.0092,30.0
724.0,131.2,0.0086,30.0
728.0,131.2,0.0079,30.0
732.0,131.2,0.0073,30.0
736.0,131.2,0.0068,30.0
740.0,131.2,0.0063,30.0
744.0,131.2,0.0058,30.0
748.0,131.2,0.0054,30.0
752.0,131.2,0.005,30.0
756.0,131.2,0.0046,30.0
760.0,131.2,0.0042,30.0
764.0,131.2,0.0039,30.0
768.0,131.2,0.0036,30.0
772.0,131.2,0.0033,30.0
776.0,131.2,0.0031,30.0
780.0,131.2,0.0028,30.0
784.0,131.2,0.0026,30.0
788.0,131.2,0.0024,30.0
792.0,131.2,0.0022,30.0
796.0,131.2,0.002,30.0
0.0,134.2,0.0002,30.0
4.0,134.2,0.0003,30.0
8.0,134.2,0.0003,30.0
12.0,134.2,0.0003,30.0
16.0,134.2,0.0003,30.0
20.0,134.2,0.0004,30.0
24.0,134.2,0.0004,30.0
28.0,134.2,0.0004,30.0
32.0,134.2,0.0005,30.0
36.0,134.2,0.0005,30.0
40.0,134.2,0.0006,30.0
44.0,134.2,0.0006,30.0
48.0,134.2,0.0007,30.0
52.0,134.2,0.0008,30.0
56.0,134.2,0.0008,30.0
60.0,134.2,0.0009,30.0
64.0,134.2,0.001,30.0
68.0,134.2,0.0011,30.0
72.0,134.2,0.0012,30.0
76.0,134.2,0.0013,30.0
80.0,134.2,0.0014,30.0
84.0,134.2,0.0015,30.0
88.0,134.2,0.0016,30.0
92.0,134.2,0.0018,30.0
96.0,134.2,0.0019,30.0
100.0,134.2,0.0021,30.0
104.0,134.2,0.0023,30.0
108.0,134.2,0.0025,30.0
112.0,134.2,0.0027,30.0
116.0,134.2,0.0029,30.0
120.0,134.2,0.0032,30.0
124.0,134.2,0.0034,30.0
128.0,134.2,0.0037,30.0
132.0,134.2,0.004,30.0
136.0,134.2,0.0044,30.0
140.0,134.2,0.0047,30.0
144.0,134.2,0.0051,30.0
148.0,134.2,0.0055,30.0
152.0,134.2,0.006,30.0
156.0,134.2,0.0065,30.0
160.0,134.2,0.007,30.0
164.0,134.2,0.0076,30.0
168.0,134.2,0.0082,30.0
172.0,134.2,0.0089,30.0
176.0,134.2,0.0096,30.0
180.0,134.2,0.0103,30.0
184.0,134.2,0.0111,30.0
188.0,134.2,0.012,30.0
192.0,134.2,0.0129,30.0
196.0,134.2,0.0139,30.0
200.0,134.2,0.015,30.0
204.0,134.2,0.0161,30.0
208.0,134.2,0.0173,29.99
212.0,134.2,0.0186,29.99
216.0,134.2,0.02,29.99
220.0,134.2,0.0214,29.99
224.0,134.2,0.023,29.99
228.0,134.2,0.0246,29.99
232.0,134.2,0.0264,29.99
236.0,134.2,0.0282,29.99
240.0,134.2,0.0302,29.99
244.0,134.2,0.0323,29.99
248.0,134.2,0.0345,29.99
252.0,134.2,0.0368,29.99
256.0,134.2,0.0393,29.99
260.0,134.2,0.0418,29.99
264.0,134.2,0.0445,29.99
268.0,134.2,0.0474,29.99
272.0,134.2,0.0504,29.98
276.0,134.2,0.0535,29.98
280.0,134.2,0.0568,29.98
284.0,134.2,0.0602,29.98
288.0,134.2,0.0637,29.98
292.0,134.2,0.0675,29.98
296.0,134.2,0.0713,29.98
300.0,134.2,0.0753,29.98
304.0,134.2,0.0795,29.98
308.0,134.2,0.0837,29.97
312.0,134.2,0.0881,29.97
316.0,134.2,0.0927,29.97
320.0,134.2,0.0974,29.97
324.0,134.2,0.1022,29.97
328.0,134.2,0.1071,29.97
332.0,134.2,0.1121,29.97
336.0,134.2,0.1171,29.96
340.0,134.2,0.1223,29.96
344.0,134.2,0.1275,29.96
348.0,134.2,0.1328,29.96
352.0,134.2,0.1381,29.96
356.0,134.2,0.1435,29.96
360.0,134.2,0.1488,29.96
364.0,134.2,0.1541,29.95
368.0,134.2,0.1594,29.95
372.0,134.2,0.1646,29.95
376.0,134.2,0.1697,29.95
380.0,134.2,0.1748,29.95
384.0,134.2,0.1797,29.95
388.0,134.2,0.1845,29.94
392.0,134.2,0.1891,29.94
396.0,134.2,0.1935,29.94
400.0,134.2,0.1976,29.94
404.0,134.2,0.2016,29.94
408.0,134.2,0.2053,29.94
412.0,134.2,0.2087,29.94
416.0,134.2,0.2118,29.94
420.0,134.2,0.2147,29.94
424.0,134.2,0.2171,29.93
428.0,134.2,0.2193,29.93
432.0,134.2,0.2211,29.93
436.0,134.2,0.2225,29.93
440.0,134.2,0.2235,29.93
444.0,134.2,0.2242,29.93
448.0,134.2,0.2244,29.93
452.0,134.2,0.2243,29.93
456.0,134.2,0.2238,29.93
460.0,134.2,0.2229,29.93
464.0,134.2,0.2217,29.93
468.0,134.2,0.22,29.93
472.0,134.2,0.218,29.93
476.0,134.2,0.2157,29.94
480.0,134.2,0.213,29.94
484.0,134.2,0.21,29.94
488.0,134.2,0.2067,29.94
492.0,134.2,0.2031,29.94
496.0,134.2,0.1993,29.94
500.0,134.2,0.1952,29.94
504.0,134.2,0.1908,29.94
508.0,134.2,0.1863,29.94
512.0,134.2,0.1816,29.95
516.0,134.2,0.1768,29.95
520.0,134.2,0.1718,29.95
524.0,134.2,0.1667,29.95
528.0,134.2,0.1615,29.95
532.0,134.2,0.1562,29.95
536.0,134.2,0.1509,29.95
540.0,134.2,0.1456,29.96
544.0,134.2,0.1403,29.96
548.0,134.2,0.1349,29.96
552.0,134.2,0.1296,29.96
556.0,134.2,0.1244,29.96
560.0,134.2,0.1192,29.96
564.0,134.2,0.1141,29.97
568.0,134.2,0.109,29.97
572.0,134.2,0.1041,29.97
576.0,134.2,0.0993,29.97
580.0,134.2,0.0945,29.97
584.0,134.2,0.09,29.97
588.0,134.2,0.0855,29.97
592.0,134.2,0.0811,29.98
596.0,134.2,0.0769,29.98
600.0,134.2,0.0729,29.98
604.0,134.2,0.069,29.98
608.0,134.2,0.0652,29.98
612.0,134.2,0.0616,29.98
616.0,134.2,0.0581,29.98
620.0,134.2,0.0548,29.98
624.0,134.2,0.0516,29.98
628.0,134.2,0.0486,29.99
632.0,134.2,0.0457,29.99
636.0,134.2,0.0429,29.99
640.0,134.2,0.0403,29.99
644.0,134.2,0.0378,29.99
648.0,134.2,0.0354,29.99
652.0,134.2,0.0331,29.99
656.0,134.2,0.031,29.99
660.0,134.2,0.029,29.99
664.0,134.2,0.0271,29.99
668.0,134.2,0.0253,29.99
672.0,134.2,0.0236,29.99
676.0,134.2,0.022,29.99
680.0,134.2,0.0205,29.99
684.0,134.2,0.0191,29.99
688.0,134.2,0.0178,29.99
692.0,134.2,0.0166,30.0
696.0,134.2,0.0154,30.0
700.0,134.2,0.0143,30.0
704.0,134.2,0.0133,30.0
708.0,134.2,0.0124,30.0
712.0,134.2,0.0115,30.0
716.0,134.2,0.0106,30.0
720.0,134.2,0.0099,30.0
724.0,134.2,0.0091,30.0
728.0,134.2,0.0085,30.0
732.0,134.2,0.0078,30.0
736.0,134.2,0.0072,30.0
740.0,134.2,0.0067,30.0
744.0,134.2,0.0062,30.0
748.0,134.2,0.0057,30.0
752.0,134.2,0.0053,30.0
756.0,134.2,0.0049,30.0
760.0,134.2,0.0045,30.0
764.0,134.2,0.0042,30.0
768.0,134.2,0.0038,30.0
772.0,134.2,0.0035,30.0
776.0,134.2,0.0033,30.0
780.0,134.2,0.003,30.0
784.0,134.2,0.0028,30.0
788.0,134.2,0.0025,30.0
792.0,134.2,0.0023,30.0
796.0,134.2,0.0022,30.0
0.0,137.2,0.0003,30.0
4.0,137.2,0.0003,30.0
8.0,137.2,0.0003,30.0
12.0,137.2,0.0003,30.0
16.0,137.2,0.0004,30.0
20.0,137.2,0.0004,30.0
24.0,137.2,0.0004,30.0
28.0,137.2,0.0005,30.0
32.0,137.2,0.0005,30.0
36.0,137.2,0.0006,30.0
40.0,137.2,0.0006,30.0
44.0,137.2,0.0007,30.0
48.0,137.2,0.0007,30.0
52.0,137.2,0.0008,30.0
56.0,137.2,0.0009,30.0
60.0,137.2,0.0009,30.0
64.0,137.2,0.001,30.0
68.0,137.2,0.0011,30.0
72.0,137.2,0.0012,30.0
76.0,137.2,0.0013,30.0
80.0,137.2,0.0014,30.0
84.0,137.2,0.0016,30.0
88.0,137.2,0.0017,30.0
92.0,137.2,0.0019,30.0
96.0,137.2,0.002,30.0
100.0,137.2,0.0022,30.0
104.0,137.2,0.0024,30.0
108.0,137.2,0.0026,30.0
112.0,137.2,0.0028,30.0
116.0,137.2,0.0031,30.0
120.0,137.2,0.0033,30.0
124.0,137.2,0.0036,30.0
128.0,137.2,0.0039,30.0
132.0,137.2,0.0043,30.0
136.0,137.2,0.0046,30.0
140.0,137.2,0.005,30.0
144.0,137.2,0.0054,30.0
148.0,137.2,0.0059,30.0
152.0,137.2,0.0064,30.0
156.0,137.2,0.0069,30.0
160.0,137.2,0.0075,30.0
164.0,137.2,0.0081,30.0
168.0,137.2,0.0087,30.0
172.0,137.2,0.0094,30.0
176.0,137.2,0.0102,30.0
180.0,137.2,0.011,30.0
184.0,137.2,0.0119,30.0
188.0,137.2,0.0128,30.0
192.0,137.2,0.0138,30.0
196.0,137.2,0.0149,30.0
200.0,137.2,0.016,30.0
204.0,137.2,0.0172,29.99
208.0,137.2,0.0185,29.99
212.0,137.2,0.0199,29.99
216.0,137.2,0.0214,29.99
220.0,137.2,0.023,29.99
224.0,137.2,0.0247,29.99
228.0,137.2,0.0265,29.99
232.0,137.2,0.0284,29.99
236.0,137.2,0.0304,29.99
240.0,137.2,0.0325,29.99
244.0,137.2,0.0348,29.99
248.0,137.2,0.0372,29.99
252.0,137.2,0.0397,29.99
256.0,137.2,0.0424,29.99
260.0,137.2,0.0452,29.99
264.0,137.2,0.0481,29.99
268.0,137.2,0.0513,29.98
272.0,137.2,0.0545,29.98
276.0,137.2,0.0579,29.98
280.0,137.2,0.0615,29.98
284.0,137.2,0.0653,29.98
288.0,137.2,0.0692,29.98
292.0,137.2,0.0733,29.98
296.0,137.2,0.0775,29.98
300.0,137.2,0.0819,29.98
304.0,137.2,0.0865,29.97
308.0,137.2,0.0912,29.97
312.0,137.2,0.0961,29.97
316.0,137.2,0.1011,29.97
320.0,137.2,0.1062,29.97
324.0,137.2,0.1115,29.97
328.0,137.2,0.117,29.96
332.0,137.2,0.1225,29.96
336.0,137.2,0.1281,29.96
340.0,137.2,0.1339,29.96
344.0,137.2,0.1397,29.96
348.0,137.2,0.1456,29.96
352.0,137.2,0.1515,29.95
356.0,137.2,0.1574,29.95
360.0,137.2,0.1634,29.95
364.0,137.2,0.1693,29.95
368.0,137.2,0.1752,29.95
372.0,137.2,0.181,29.95
376.0,137.2,0.1867,29.94
380.0,137.2,0.1924,29.94
384.0,137.2,0.1979,29.94
388.0,137.2,0.2032,29.94
392.0,137.2,0.2083,29.94
396.0,137.2,0.2133,29.94
400.0,137.2,0.218,29.93
404.0,137.2,0.2224,29.93
408.0,137.2,0.2265,29.93
412.0,137.2,0.2304,29.93
416.0,137.2,0.2339,29.93
420.0,137.2,0.237,29.93
424.0,137.2,0.2398,29.93
428.0,137.2,0.2422,29.93
432.0,137.2,0.2442,29.93
436.0,137.2,0.2458,29.93
440.0,137.2,0.247,29.93
444.0,137.2,0.2477,29.93
448.0,137.2,0.248,29.93
452.0,137.2,0.2479,29.93
456.0,137.2,0.2473,29.93
460.0,137.2,0.2463,29.93
464.0,137.2,0.2449,29.93
468.0,137.2,0.2431,29.93
472.0,137.2,0.2408,29.93
476.0,137.2,0.2382,29.93
480.0,137.2,0.2352,29.93
484.0,137.2,0.2318,29.93
488.0,137.2,0.2281,29.93
492.0,137.2,0.2241,29.93
496.0,137.2,0.2198,29.93
500.0,137.2,0.2152,29.94
504.0,137.2,0.2103,29.94
508.0,137.2,0.2053,29.94
512.0,137.2,0.2,29.94
516.0,137.2,0.1946,29.94
520.0,137.2,0.189,29.94
524.0,137.2,0.1833,29.95
528.0,137.2,0.1775,29.95
532.0,137.2,0.1716,29.95
536.0,137.2,0.1657,29.95
540.0,137.2,0.1598,29.95
544.0,137.2,0.1538,29.95
548.0,137.2,0.1479,29.96
552.0,137.2,0.142,29.96
556.0,137.2,0.1362,29.96
560.0,137.2,0.1304,29.96
564.0,137.2,0.1247,29.96
568.0,137.2,0.1192,29.96
572.0,137.2,0.1137,29.97
576.0,137.2,0.1083,29.97
580.0,137.2,0.1031,29.97
584.0,137.2,0.098,29.97
588.0,137.2,0.0931,29.97
592.0,137.2,0.0883,29.97
596.0,137.2,0.0837,29.97
600.0,137.2,0.0792,29.98
604.0,137.2,0.0749,29.98
608.0,137.2,0.0708,29.98
612.0,137.2,0.0668,29.98
616.0,137.2,0.063,29.98
620.0,137.2,0.0594,29.98
624.0,137.2,0.0559,29.98
628.0,137.2,0.0525,29.98
632.0,137.2,0.0494,29.99
636.0,137.2,0.0464,29.99
640.0,137.2,0.0435,29.99
644.0,137.2,0.0408,29.99
648.0,137.2,0.0382,29.99
652.0,137.2,0.0357,29.99
656.0,137.2,0.0334,29.99
660.0,137.2,0.0312,29.99
664.0,137.2,0.0292,29.99
668.0,137.2,0.0272,29.99
672.0,137.2,0.0254,29.99
676.0,137.2,0.0237,29.99
680.0,137.2,0.022,29.99
684.0,137.2,0.0205,29.99
688.0,137.2,0.0191,29.99
692.0,137.2,0.0178,29.99
696.0,137.2,0.0165,30.0
700.0,137.2,0.0153,30.0
704.0,137.2,0.0142,30.0
708.0,137.2,0.0132,30.0
712.0,137.2,0.0122,30.0
716.0,137.2,0.0113,30.0
720.0,137.2,0.0105,30.0
724.0,137.2,0.0097,30.0
728.0,137.2,0.009,30.0
732.0,137.2,0.0083,30.0
736.0,137.2,0.0077,30.0
740.0,137.2,0.0071,30.0
744.0,137.2,0.0066,30.0
748.0,137.2,0.0061,30.0
752.0,137.2,0.0056,30.0
756.0,137.2,0.0052,30.0
760.0,137.2,0.0048,30.0
764.0,137.2,0.0044,30.0
768.0,137.2,0.0041,30.0
772.0,137.2,0.0037,30.0
776.0,137.2,0.0035,30.0
780.0,137.2,0.0032,30.0
784.0,137.2,0.0029,30.0
788.0,137.2,0.0027,30.0
792.0,137.2,0.0025,30.0
796.0,137.2,0.0023,30.0
0.0,140.3,0.0003,30.0
4.0,140.3,0.0003,30.0
8.0,140.3,0.0003,30.0
12.0,140.3,0.0003,30.0
16.0,140.3,0.0004,30.0
20.0,140.3,0.0004,30.0
24.0,140.3,0.0005,30.0
28.0,140.3,0.0005,30.0
32.0,140.3,0.0005,30.0
36.0,140.3,0.0006,30.0
40.0,140.3,0.0006,30.0
44.0,140.3,0.0007,30.0
48.0,140.3,0.0008,30.0
52.0,140.3,0.0008,30.0
56.0,140.3,0.0009,30.0
60.0,140.3,0.001,30.0
64.0,140.3,0.0011,30.0
68.0,140.3,0.0012,30.0
72.0,140.3,0.0013,30.0
76.0,140.3,0.0014,30.0
80.0,140.3,0.0015,30.0
84.0,140.3,0.0017,30.0
88.0,140.3,0.0018,30.0
92.0,140.3,0.002,30.0
96.0,140.3,0.0021,30.0
100.0,140.3,0.0023,30.0
104.0,140.3,0.0025,30.0
108.0,140.3,0.0028,30.0
112.0,140.3,0.003,30.0
116.0,140.3,0.0033,30.0
120.0,140.3,0.0035,30.0
124.0,140.3,0.0038,30.0
128.0,140.3,0.0042,30.0
132.0,140.3,0.0045,30.0
136.0,140.3,0.0049,30.0
140.0,140.3,0.0053,30.0
144.0,140.3,0.0058,30.0
148.0,140.3,0.0063,30.0
152.0,140.3,0.0068,30.0
156.0,140.3,0.0073,30.0
160.0,140.3,0.0079,30.0
164.0,140.3,0.0086,30.0
168.0,140.3,0.0093,30.0
172.0,140.3,0.0101,30.0
176.0,140.3,0.0109,30.0
180.0,140.3,0.0117,30.0
184.0,140.3,0.0127,30.0
188.0,140.3,0.0137,30.0
192.0,140.3,0.0147,30.0
196.0,140.3,0.0159,30.0
200.0,140.3,0.0171,29.99
204.0,140.3,0.0184,29.99
208.0,140.3,0.0199,29.99
212.0,140.3,0.0214,29.99
216.0,140.3,0.023,29.99
220.0,140.3,0.0247,29.99
224.0,140.3,0.0265,29.99
228.0,140.3,0.0284,29.99
232.0,140.3,0.0305,29.99
236.0,140.3,0.0327,29.99
240.0,140.3,0.035,29.99
244.0,140.3,0.0375,29.99
248.0,140.3,0.0401,29.99
252.0,140.3,0.0428,29.99
256.0,140.3,0.0457,29.99
260.0,140.3,0.0488,29.99
264.0,140.3,0.052,29.98
268.0,140.3,0.0554,29.98
272.0,140.3,0.059,29.98
276.0,140.3,0.0627,29.98
280.0,140.3,0.0667,29.98
284.0,140.3,0.0708,29.98
288.0,140.3,0.0751,29.98
292.0,140.3,0.0795,29.98
